chrom	start	end	gene	feature_type
chr8	56073272	56073695	RPS20	Intron
chr8	56073695	56073768	RPS20	Exon/CDS
chr8	56073768	56074060	RPS20	Intron
chr8	56074060	56074159	RPS20	Exon/CDS
chr8	56074159	56074381	RPS20	Intron
chr8	56074381	56074383	RPS20	Exon/CDS
chr8	56074383	56075510	RPS20	Flanking Down
chr10	78032760	78033902	RPS24	Flanking Up
chr10	78033902	78033904	RPS24	Exon/CDS
chr10	78033904	78035352	RPS24	Intron
chr10	78035352	78035417	RPS24	Exon/CDS
chr10	78035417	78035511	RPS24	Intron
chr10	78035511	78035720	RPS24	Exon/CDS
chr10	78035720	78037194	RPS24	Intron
chr10	78037194	78037304	RPS24	Exon/CDS
chr10	78037304	78040204	RPS24	Intron
chr10	78040204	78040206	RPS24	Exon/CDS
chr10	78040206	78056813	RPS24	Flanking Down
chr12	56040351	56042167	RPS26	Flanking Up
chr12	56042167	56042169	RPS26	Exon/CDS
chr12	56042169	56042425	RPS26	Intron
chr12	56042425	56042602	RPS26	Exon/CDS
chr12	56042602	56043363	RPS26	Intron
chr12	56043363	56043493	RPS26	Exon/CDS
chr12	56043493	56044119	RPS26	Intron
chr12	56044119	56044154	RPS26	Exon/CDS
chr12	56044154	56044697	RPS26	Flanking Down
chr1	153989762	153990797	RPS27	Flanking Up
chr1	153990797	153990802	RPS27	Exon/CDS
chr1	153990802	153991115	RPS27	Intron
chr1	153991115	153991223	RPS27	Exon/CDS
chr1	153991223	153991566	RPS27	Intron
chr1	153991566	153991676	RPS27	Exon/CDS
chr1	153991676	153992065	RPS27	Intron
chr1	153992065	153992093	RPS27	Exon/CDS
chr1	153992093	153992155	RPS27	Flanking Down
chr2	55230903	55232825	RPS27A	Flanking Up
chr2	55232825	55232872	RPS27A	Exon/CDS
chr2	55232872	55233363	RPS27A	Intron
chr2	55233363	55233417	RPS27A	Exon/CDS
chr2	55233417	55234119	RPS27A	Intron
chr2	55234119	55234204	RPS27A	Exon/CDS
chr2	55234204	55234831	RPS27A	Intron
chr2	55234831	55234962	RPS27A	Exon/CDS
chr2	55234962	55235428	RPS27A	Intron
chr2	55235428	55235577	RPS27A	Exon/CDS
chr2	55235577	55235853	RPS27A	Flanking Down
chr19	8320158	8321531	RPS28	Flanking Up
chr19	8321531	8321569	RPS28	Exon/CDS
chr19	8321569	8321656	RPS28	Intron
chr19	8321656	8321703	RPS28	Exon/CDS
chr19	8321703	8321953	RPS28	Intron
chr19	8321953	8322075	RPS28	Exon/CDS
chr19	8322075	8323340	RPS28	Flanking Down
chr14	49570984	49583667	RPS29	Flanking Up
chr14	49583667	49583675	RPS29	Exon/CDS
chr14	49583675	49585950	RPS29	Intron
chr14	49585950	49586049	RPS29	Exon/CDS
chr14	49586049	49586285	RPS29	Intron
chr14	49586285	49586346	RPS29	Exon/CDS
chr14	49586346	49600164	RPS29	Flanking Down
chr2	3574260	3575610	RPS7	Flanking Up
chr2	3575610	3575684	RPS7	Exon/CDS
chr2	3575684	3575817	RPS7	Intron
chr2	3575817	3575888	RPS7	Exon/CDS
chr2	3575888	3576487	RPS7	Intron
chr2	3576487	3576630	RPS7	Exon/CDS
chr2	3576630	3577710	RPS7	Intron
chr2	3577710	3577774	RPS7	Exon/CDS
chr2	3577774	3580110	RPS7	Intron
chr2	3580110	3580260	RPS7	Exon/CDS
chr2	3580260	3580805	RPS7	Intron
chr2	3580805	3580882	RPS7	Exon/CDS
chr2	3580882	3580920	RPS7	Flanking Down
chr20	63656810	63659403	RTEL1	Flanking Up
chr20	63659403	63659504	RTEL1	Exon/CDS
chr20	63659504	63661298	RTEL1	Intron
chr20	63661298	63661496	RTEL1	Exon/CDS
chr20	63661496	63661850	RTEL1	Intron
chr20	63661850	63661943	RTEL1	Exon/CDS
chr20	63661943	63662546	RTEL1	Intron
chr20	63662546	63662627	RTEL1	Exon/CDS
chr20	63662627	63662829	RTEL1	Intron
chr20	63662829	63662889	RTEL1	Exon/CDS
chr20	63662889	63666004	RTEL1	Intron
chr20	63666004	63666079	RTEL1	Exon/CDS
chr20	63666079	63667469	RTEL1	Intron
chr20	63667469	63667553	RTEL1	Exon/CDS
chr20	63667553	63672556	RTEL1	Intron
chr20	63672556	63672621	RTEL1	Exon/CDS
chr20	63672621	63673940	RTEL1	Intron
chr20	63673940	63674093	RTEL1	Exon/CDS
chr20	63674093	63678145	RTEL1	Intron
chr20	63678145	63678183	RTEL1	Exon/CDS
chr20	63678183	63678268	RTEL1	Intron
chr20	63678268	63678346	RTEL1	Exon/CDS
chr20	63678346	63679849	RTEL1	Intron
chr20	63679849	63679946	RTEL1	Exon/CDS
chr20	63679946	63680664	RTEL1	Intron
chr20	63680664	63680719	RTEL1	Exon/CDS
chr20	63680719	63685523	RTEL1	Intron
chr20	63685523	63685597	RTEL1	Exon/CDS
chr20	63685597	63685791	RTEL1	Intron
chr20	63685791	63685872	RTEL1	Exon/CDS
chr20	63685872	63687638	RTEL1	Intron
chr20	63687638	63687770	RTEL1	Exon/CDS
chr20	63687770	63687937	RTEL1	Intron
chr20	63687937	63688050	RTEL1	Exon/CDS
chr20	63688050	63688139	RTEL1	Intron
chr20	63688139	63688179	RTEL1	Exon/CDS
chr20	63688179	63688301	RTEL1	Intron
chr20	63688301	63688386	RTEL1	Exon/CDS
chr20	63688386	63688528	RTEL1	Intron
chr20	63688528	63688605	RTEL1	Exon/CDS
chr20	63688605	63689055	RTEL1	Intron
chr20	63689055	63689132	RTEL1	Exon/CDS
chr20	63689132	63689502	RTEL1	Intron
chr20	63689502	63689648	RTEL1	Exon/CDS
chr20	63689648	63689750	RTEL1	Intron
chr20	63689750	63689865	RTEL1	Exon/CDS
chr20	63689865	63690087	RTEL1	Intron
chr20	63690087	63690210	RTEL1	Exon/CDS
chr20	63690210	63690294	RTEL1	Intron
chr20	63690294	63690441	RTEL1	Exon/CDS
chr20	63690441	63690805	RTEL1	Intron
chr20	63690805	63690947	RTEL1	Exon/CDS
chr20	63690947	63691742	RTEL1	Intron
chr20	63691742	63691837	RTEL1	Exon/CDS
chr20	63691837	63692805	RTEL1	Intron
chr20	63692805	63693003	RTEL1	Exon/CDS
chr20	63693003	63693143	RTEL1	Intron
chr20	63693143	63693283	RTEL1	Exon/CDS
chr20	63693283	63694372	RTEL1	Intron
chr20	63694372	63694488	RTEL1	Exon/CDS
chr20	63694488	63694741	RTEL1	Intron
chr20	63694741	63694974	RTEL1	Exon/CDS
chr20	63694974	63695066	RTEL1	Intron
chr20	63695066	63695221	RTEL1	Exon/CDS
chr20	63695221	63695328	RTEL1	Intron
chr20	63695328	63695650	RTEL1	Exon/CDS
chr20	63695650	63695778	RTEL1	Intron
chr20	63695778	63695858	RTEL1	Exon/CDS
chr20	63695858	63696253	RTEL1	Flanking Down
chr21	34787801	34792135	RUNX1	Flanking Up
chr21	34792135	34792610	RUNX1	Exon/CDS
chr21	34792610	34799301	RUNX1	Intron
chr21	34799301	34799462	RUNX1	Exon/CDS
chr21	34799462	34834410	RUNX1	Intron
chr21	34834410	34834601	RUNX1	Exon/CDS
chr21	34834601	34859474	RUNX1	Intron
chr21	34859474	34859578	RUNX1	Exon/CDS
chr21	34859578	34880557	RUNX1	Intron
chr21	34880557	34880713	RUNX1	Exon/CDS
chr21	34880713	34886843	RUNX1	Intron
chr21	34886843	34887096	RUNX1	Exon/CDS
chr21	34887096	34892925	RUNX1	Intron
chr21	34892925	34892963	RUNX1	Exon/CDS
chr21	34892963	35048842	RUNX1	Intron
chr21	35048842	35048899	RUNX1	Exon/CDS
chr21	35048899	36005667	RUNX1	Flanking Down
chr7	93099513	93101328	SAMD9	Flanking Up
chr7	93101328	93106097	SAMD9	Exon/CDS
chr7	93106097	93119023	SAMD9	Flanking Down
chr7	93130056	93131217	SAMD9L	Flanking Up
chr7	93131217	93135971	SAMD9L	Exon/CDS
chr7	93135971	93149385	SAMD9L	Flanking Down
chr7	66987680	66988371	SBDS	Flanking Up
chr7	66988371	66988499	SBDS	Exon/CDS
chr7	66988499	66991137	SBDS	Intron
chr7	66991137	66991301	SBDS	Exon/CDS
chr7	66991301	66993217	SBDS	Intron
chr7	66993217	66993417	SBDS	Exon/CDS
chr7	66993417	66994212	SBDS	Intron
chr7	66994212	66994341	SBDS	Exon/CDS
chr7	66994341	66995290	SBDS	Intron
chr7	66995290	66995417	SBDS	Exon/CDS
chr7	66995417	66996693	SBDS	Flanking Down
chr5	217303	218356	SDHA	Flanking Up
chr5	218356	218418	SDHA	Exon/CDS
chr5	218418	223482	SDHA	Intron
chr5	223482	223568	SDHA	Exon/CDS
chr5	223568	224360	SDHA	Intron
chr5	224360	224521	SDHA	Exon/CDS
chr5	224521	225419	SDHA	Intron
chr5	225419	225562	SDHA	Exon/CDS
chr5	225562	225883	SDHA	Intron
chr5	225883	226047	SDHA	Exon/CDS
chr5	226047	228185	SDHA	Intron
chr5	228185	228333	SDHA	Exon/CDS
chr5	228333	230876	SDHA	Intron
chr5	230876	231000	SDHA	Exon/CDS
chr5	231000	233477	SDHA	Intron
chr5	233477	233645	SDHA	Exon/CDS
chr5	233645	235144	SDHA	Intron
chr5	235144	235339	SDHA	Exon/CDS
chr5	235339	236428	SDHA	Intron
chr5	236428	236599	SDHA	Exon/CDS
chr5	236599	240358	SDHA	Intron
chr5	240358	240476	SDHA	Exon/CDS
chr5	240476	250992	SDHA	Intron
chr5	250992	251103	SDHA	Exon/CDS
chr5	251103	251338	SDHA	Intron
chr5	251338	251468	SDHA	Exon/CDS
chr5	251468	254393	SDHA	Intron
chr5	254393	254506	SDHA	Exon/CDS
chr5	254506	256334	SDHA	Intron
chr5	256334	256420	SDHA	Exon/CDS
chr5	256420	257082	SDHA	Flanking Down
chr11	61429042	61430147	SDHAF2	Flanking Up
chr11	61430147	61430182	SDHAF2	Exon/CDS
chr11	61430182	61437625	SDHAF2	Intron
chr11	61437625	61437848	SDHAF2	Exon/CDS
chr11	61437848	61438004	SDHAF2	Intron
chr11	61438004	61438113	SDHAF2	Exon/CDS
chr11	61438113	61445941	SDHAF2	Intron
chr11	61445941	61446071	SDHAF2	Exon/CDS
chr11	61446071	61446733	SDHAF2	Flanking Down
chr1	17018664	17018881	SDHB	Flanking Up
chr1	17018881	17018958	SDHB	Exon/CDS
chr1	17018958	17022608	SDHB	Intron
chr1	17022608	17022730	SDHB	Exon/CDS
chr1	17022730	17023973	SDHB	Intron
chr1	17023973	17024074	SDHB	Exon/CDS
chr1	17024074	17027749	SDHB	Intron
chr1	17027749	17027865	SDHB	Exon/CDS
chr1	17027865	17028600	SDHB	Intron
chr1	17028600	17028736	SDHB	Exon/CDS
chr1	17028736	17033060	SDHB	Intron
chr1	17033060	17033145	SDHB	Exon/CDS
chr1	17033145	17044761	SDHB	Intron
chr1	17044761	17044888	SDHB	Exon/CDS
chr1	17044888	17053948	SDHB	Intron
chr1	17053948	17054019	SDHB	Exon/CDS
chr1	17054019	17055032	SDHB	Flanking Down
chr1	161313381	161314406	SDHC	Flanking Up
chr1	161314406	161314425	SDHC	Exon/CDS
chr1	161314425	161323614	SDHC	Intron
chr1	161323614	161323670	SDHC	Exon/CDS
chr1	161323670	161328396	SDHC	Intron
chr1	161328396	161328497	SDHC	Exon/CDS
chr1	161328497	161340594	SDHC	Intron
chr1	161340594	161340655	SDHC	Exon/CDS
chr1	161340655	161356677	SDHC	Intron
chr1	161356677	161356840	SDHC	Exon/CDS
chr1	161356840	161362329	SDHC	Intron
chr1	161362329	161362433	SDHC	Exon/CDS
chr1	161362433	161363206	SDHC	Flanking Down
chr11	112085824	112086908	SDHD	Flanking Up
chr11	112086908	112086959	SDHD	Exon/CDS
chr11	112086959	112087857	SDHD	Intron
chr11	112087857	112087973	SDHD	Exon/CDS
chr11	112087973	112088867	SDHD	Intron
chr11	112088867	112089011	SDHD	Exon/CDS
chr11	112089011	112094805	SDHD	Intron
chr11	112094805	112094970	SDHD	Exon/CDS
chr11	112094970	112120016	SDHD	Flanking Down
chr18	44679173	44701347	SETBP1	Flanking Up
chr18	44701347	44701832	SETBP1	Exon/CDS
chr18	44701832	44869230	SETBP1	Intron
chr18	44869230	44869283	SETBP1	Exon/CDS
chr18	44869283	44949881	SETBP1	Intron
chr18	44949881	44953340	SETBP1	Exon/CDS
chr18	44953340	45038485	SETBP1	Intron
chr18	45038485	45038655	SETBP1	Exon/CDS
chr18	45038655	45063079	SETBP1	Intron
chr18	45063079	45063698	SETBP1	Exon/CDS
chr18	45063698	45068510	SETBP1	Flanking Down
chr12	111404923	111418146	SH2B3	Flanking Up
chr12	111418146	111418877	SH2B3	Exon/CDS
chr12	111418877	111446753	SH2B3	Intron
chr12	111446753	111446854	SH2B3	Exon/CDS
chr12	111446854	111446942	SH2B3	Intron
chr12	111446942	111447033	SH2B3	Exon/CDS
chr12	111447033	111447125	SH2B3	Intron
chr12	111447125	111447219	SH2B3	Exon/CDS
chr12	111447219	111447330	SH2B3	Intron
chr12	111447330	111447544	SH2B3	Exon/CDS
chr12	111447544	111447656	SH2B3	Intron
chr12	111447656	111447827	SH2B3	Exon/CDS
chr12	111447827	111447983	SH2B3	Intron
chr12	111447983	111448302	SH2B3	Exon/CDS
chr12	111448302	111451623	SH2B3	Flanking Down
chrX	124226868	124346643	SH2D1A	Flanking Up
chrX	124346643	124346779	SH2D1A	Exon/CDS
chrX	124346779	124365761	SH2D1A	Intron
chrX	124365761	124365824	SH2D1A	Exon/CDS
chrX	124365824	124370176	SH2D1A	Intron
chrX	124370176	124370320	SH2D1A	Exon/CDS
chrX	124370320	124371351	SH2D1A	Intron
chrX	124371351	124371391	SH2D1A	Exon/CDS
chrX	124371391	124373197	SH2D1A	Flanking Down
chr10	110918367	110964359	SHOC2	Flanking Up
chr10	110964359	110965061	SHOC2	Exon/CDS
chr10	110965061	110985628	SHOC2	Intron
chr10	110985628	110985765	SHOC2	Exon/CDS
chr10	110985765	111000415	SHOC2	Intron
chr10	111000415	111000545	SHOC2	Exon/CDS
chr10	111000545	111004606	SHOC2	Intron
chr10	111004606	111004794	SHOC2	Exon/CDS
chr10	111004794	111007531	SHOC2	Intron
chr10	111007531	111007653	SHOC2	Exon/CDS
chr10	111007653	111009248	SHOC2	Intron
chr10	111009248	111009385	SHOC2	Exon/CDS
chr10	111009385	111009713	SHOC2	Intron
chr10	111009713	111009830	SHOC2	Exon/CDS
chr10	111009830	111011610	SHOC2	Intron
chr10	111011610	111011818	SHOC2	Exon/CDS
chr10	111011818	111017307	SHOC2	Flanking Down
chr16	3581181	3582342	SLX4	Flanking Up
chr16	3582342	3582693	SLX4	Exon/CDS
chr16	3582693	3583097	SLX4	Intron
chr16	3583097	3583510	SLX4	Exon/CDS
chr16	3583510	3584769	SLX4	Intron
chr16	3584769	3584871	SLX4	Exon/CDS
chr16	3584871	3589002	SLX4	Intron
chr16	3589002	3591310	SLX4	Exon/CDS
chr16	3591310	3592699	SLX4	Intron
chr16	3592699	3592865	SLX4	Exon/CDS
chr16	3592865	3594453	SLX4	Intron
chr16	3594453	3594599	SLX4	Exon/CDS
chr16	3594599	3595605	SLX4	Intron
chr16	3595605	3595693	SLX4	Exon/CDS
chr16	3595693	3596153	SLX4	Intron
chr16	3596153	3596393	SLX4	Exon/CDS
chr16	3596393	3597379	SLX4	Intron
chr16	3597379	3597695	SLX4	Exon/CDS
chr16	3597695	3597797	SLX4	Intron
chr16	3597797	3597999	SLX4	Exon/CDS
chr16	3597999	3600979	SLX4	Intron
chr16	3600979	3601191	SLX4	Exon/CDS
chr16	3601191	3602118	SLX4	Intron
chr16	3602118	3602307	SLX4	Exon/CDS
chr16	3602307	3606474	SLX4	Intron
chr16	3606474	3606698	SLX4	Exon/CDS
chr16	3606698	3608430	SLX4	Intron
chr16	3608430	3608964	SLX4	Exon/CDS
chr16	3608964	3612606	SLX4	Flanking Down
chr18	51027528	51047047	SMAD4	Flanking Up
chr18	51047047	51047295	SMAD4	Exon/CDS
chr18	51047295	51048686	SMAD4	Intron
chr18	51048686	51048860	SMAD4	Exon/CDS
chr18	51048860	51049295	SMAD4	Intron
chr18	51049295	51049324	SMAD4	Exon/CDS
chr18	51049324	51054781	SMAD4	Intron
chr18	51054781	51054993	SMAD4	Exon/CDS
chr18	51054993	51058125	SMAD4	Intron
chr18	51058125	51058244	SMAD4	Exon/CDS
chr18	51058244	51058340	SMAD4	Intron
chr18	51058340	51058456	SMAD4	Exon/CDS
chr18	51058456	51059866	SMAD4	Intron
chr18	51059866	51059916	SMAD4	Exon/CDS
chr18	51059916	51065423	SMAD4	Intron
chr18	51065423	51065606	SMAD4	Exon/CDS
chr18	51065606	51067019	SMAD4	Intron
chr18	51067019	51067187	SMAD4	Exon/CDS
chr18	51067187	51076638	SMAD4	Intron
chr18	51076638	51076776	SMAD4	Exon/CDS
chr18	51076776	51078256	SMAD4	Intron
chr18	51078256	51078467	SMAD4	Exon/CDS
chr18	51078467	51085045	SMAD4	Flanking Down
chr19	10959932	10984152	SMARCA4	Flanking Up
chr19	10984152	10984373	SMARCA4	Exon/CDS
chr19	10984373	10985273	SMARCA4	Intron
chr19	10985273	10985405	SMARCA4	Exon/CDS
chr19	10985405	10986189	SMARCA4	Intron
chr19	10986189	10986593	SMARCA4	Exon/CDS
chr19	10986593	10986905	SMARCA4	Intron
chr19	10986905	10987003	SMARCA4	Exon/CDS
chr19	10987003	10987666	SMARCA4	Intron
chr19	10987666	10987924	SMARCA4	Exon/CDS
chr19	10987924	10989317	SMARCA4	Intron
chr19	10989317	10989443	SMARCA4	Exon/CDS
chr19	10989443	10991150	SMARCA4	Intron
chr19	10991150	10991323	SMARCA4	Exon/CDS
chr19	10991323	10994828	SMARCA4	Intron
chr19	10994828	10995001	SMARCA4	Exon/CDS
chr19	10995001	10996213	SMARCA4	Intron
chr19	10996213	10996380	SMARCA4	Exon/CDS
chr19	10996380	10996494	SMARCA4	Intron
chr19	10996494	10996544	SMARCA4	Exon/CDS
chr19	10996544	11003029	SMARCA4	Intron
chr19	11003029	11003159	SMARCA4	Exon/CDS
chr19	11003159	11003340	SMARCA4	Intron
chr19	11003340	11003397	SMARCA4	Exon/CDS
chr19	11003397	11007902	SMARCA4	Intron
chr19	11007902	11008023	SMARCA4	Exon/CDS
chr19	11008023	11010381	SMARCA4	Intron
chr19	11010381	11010531	SMARCA4	Exon/CDS
chr19	11010531	11012949	SMARCA4	Intron
chr19	11012949	11013112	SMARCA4	Exon/CDS
chr19	11013112	11018957	SMARCA4	Intron
chr19	11018957	11019023	SMARCA4	Exon/CDS
chr19	11019023	11019591	SMARCA4	Intron
chr19	11019591	11019701	SMARCA4	Exon/CDS
chr19	11019701	11021725	SMARCA4	Intron
chr19	11021725	11021967	SMARCA4	Exon/CDS
chr19	11021967	11023518	SMARCA4	Intron
chr19	11023518	11023631	SMARCA4	Exon/CDS
chr19	11023631	11024331	SMARCA4	Intron
chr19	11024331	11024438	SMARCA4	Exon/CDS
chr19	11024438	11025422	SMARCA4	Intron
chr19	11025422	11025508	SMARCA4	Exon/CDS
chr19	11025508	11026300	SMARCA4	Intron
chr19	11026300	11026346	SMARCA4	Exon/CDS
chr19	11026346	11027784	SMARCA4	Intron
chr19	11027784	11027950	SMARCA4	Exon/CDS
chr19	11027950	11030730	SMARCA4	Intron
chr19	11030730	11030893	SMARCA4	Exon/CDS
chr19	11030893	11033290	SMARCA4	Intron
chr19	11033290	11033517	SMARCA4	Exon/CDS
chr19	11033517	11033767	SMARCA4	Intron
chr19	11033767	11033865	SMARCA4	Exon/CDS
chr19	11033865	11034123	SMARCA4	Intron
chr19	11034123	11034200	SMARCA4	Exon/CDS
chr19	11034200	11034914	SMARCA4	Intron
chr19	11034914	11035132	SMARCA4	Exon/CDS
chr19	11035132	11041307	SMARCA4	Intron
chr19	11041307	11041560	SMARCA4	Exon/CDS
chr19	11041560	11058255	SMARCA4	Intron
chr19	11058255	11058363	SMARCA4	Exon/CDS
chr19	11058363	11058788	SMARCA4	Intron
chr19	11058788	11058889	SMARCA4	Exon/CDS
chr19	11058889	11059753	SMARCA4	Intron
chr19	11059753	11059885	SMARCA4	Exon/CDS
chr19	11059885	11060045	SMARCA4	Intron
chr19	11060045	11060187	SMARCA4	Exon/CDS
chr19	11060187	11061784	SMARCA4	Intron
chr19	11061784	11061816	SMARCA4	Exon/CDS
chr19	11061816	11079426	SMARCA4	Flanking Down
chr22	23785931	23787170	SMARCB1	Flanking Up
chr22	23787170	23787262	SMARCB1	Exon/CDS
chr22	23787262	23791756	SMARCB1	Intron
chr22	23791756	23791894	SMARCB1	Exon/CDS
chr22	23791894	23793559	SMARCB1	Intron
chr22	23793559	23793688	SMARCB1	Exon/CDS
chr22	23793688	23800944	SMARCB1	Intron
chr22	23800944	23801081	SMARCB1	Exon/CDS
chr22	23801081	23803295	SMARCB1	Intron
chr22	23803295	23803422	SMARCB1	Exon/CDS
chr22	23803422	23816770	SMARCB1	Intron
chr22	23816770	23816936	SMARCB1	Exon/CDS
chr22	23816936	23825225	SMARCB1	Intron
chr22	23825225	23825415	SMARCB1	Exon/CDS
chr22	23825415	23833572	SMARCB1	Intron
chr22	23833572	23833703	SMARCB1	Exon/CDS
chr22	23833703	23834141	SMARCB1	Intron
chr22	23834141	23834180	SMARCB1	Exon/CDS
chr22	23834180	23838009	SMARCB1	Flanking Down
chr17	40624962	40628785	SMARCE1	Flanking Up
chr17	40628785	40628993	SMARCE1	Exon/CDS
chr17	40628993	40630714	SMARCE1	Intron
chr17	40630714	40630924	SMARCE1	Exon/CDS
chr17	40630924	40631592	SMARCE1	Intron
chr17	40631592	40631693	SMARCE1	Exon/CDS
chr17	40631693	40632195	SMARCE1	Intron
chr17	40632195	40632367	SMARCE1	Exon/CDS
chr17	40632367	40635931	SMARCE1	Intron
chr17	40635931	40636102	SMARCE1	Exon/CDS
chr17	40636102	40636395	SMARCE1	Intron
chr17	40636395	40636526	SMARCE1	Exon/CDS
chr17	40636526	40637492	SMARCE1	Intron
chr17	40637492	40637572	SMARCE1	Exon/CDS
chr17	40637572	40642455	SMARCE1	Intron
chr17	40642455	40642559	SMARCE1	Exon/CDS
chr17	40642559	40645576	SMARCE1	Intron
chr17	40645576	40645619	SMARCE1	Exon/CDS
chr17	40645619	40645796	SMARCE1	Intron
chr17	40645796	40645802	SMARCE1	Exon/CDS
chr17	40645802	40649654	SMARCE1	Flanking Down
chr2	38962206	38985824	SOS1	Flanking Up
chr2	38985824	38986315	SOS1	Exon/CDS
chr2	38986315	38987473	SOS1	Intron
chr2	38987473	38987591	SOS1	Exon/CDS
chr2	38987591	38989270	SOS1	Intron
chr2	38989270	38989314	SOS1	Exon/CDS
chr2	38989314	38995123	SOS1	Intron
chr2	38995123	38995387	SOS1	Exon/CDS
chr2	38995387	38996922	SOS1	Intron
chr2	38996922	38997038	SOS1	Exon/CDS
chr2	38997038	38997253	SOS1	Intron
chr2	38997253	38997425	SOS1	Exon/CDS
chr2	38997425	39006412	SOS1	Intron
chr2	39006412	39006529	SOS1	Exon/CDS
chr2	39006529	39007031	SOS1	Intron
chr2	39007031	39007193	SOS1	Exon/CDS
chr2	39007193	39010584	SOS1	Intron
chr2	39010584	39010703	SOS1	Exon/CDS
chr2	39010703	39012126	SOS1	Intron
chr2	39012126	39012348	SOS1	Exon/CDS
chr2	39012348	39013460	SOS1	Intron
chr2	39013460	39013563	SOS1	Exon/CDS
chr2	39013563	39013867	SOS1	Intron
chr2	39013867	39013989	SOS1	Exon/CDS
chr2	39013989	39014765	SOS1	Intron
chr2	39014765	39014846	SOS1	Exon/CDS
chr2	39014846	39022570	SOS1	Intron
chr2	39022570	39023225	SOS1	Exon/CDS
chr2	39023225	39024010	SOS1	Intron
chr2	39024010	39024137	SOS1	Exon/CDS
chr2	39024137	39035212	SOS1	Intron
chr2	39035212	39035310	SOS1	Exon/CDS
chr2	39035310	39035390	SOS1	Intron
chr2	39035390	39035500	SOS1	Exon/CDS
chr2	39035500	39051144	SOS1	Intron
chr2	39051144	39051287	SOS1	Exon/CDS
chr2	39051287	39054614	SOS1	Intron
chr2	39054614	39054823	SOS1	Exon/CDS
chr2	39054823	39056702	SOS1	Intron
chr2	39056702	39056866	SOS1	Exon/CDS
chr2	39056866	39058673	SOS1	Intron
chr2	39058673	39058804	SOS1	Exon/CDS
chr2	39058804	39067628	SOS1	Intron
chr2	39067628	39067753	SOS1	Exon/CDS
chr2	39067753	39120336	SOS1	Intron
chr2	39120336	39120422	SOS1	Exon/CDS
chr2	39120422	39125345	SOS1	Flanking Down
chr5	147824572	147824661	SPINK1	Flanking Up
chr5	147824661	147824706	SPINK1	Exon/CDS
chr5	147824706	147828022	SPINK1	Intron
chr5	147828022	147828128	SPINK1	Exon/CDS
chr5	147828128	147829599	SPINK1	Intron
chr5	147829599	147829630	SPINK1	Exon/CDS
chr5	147829630	147831523	SPINK1	Intron
chr5	147831523	147831577	SPINK1	Exon/CDS
chr5	147831577	147832671	SPINK1	Flanking Down
chr15	38251836	38253186	SPRED1	Flanking Up
chr15	38253186	38253217	SPRED1	Exon/CDS
chr15	38253217	38299373	SPRED1	Intron
chr15	38299373	38299547	SPRED1	Exon/CDS
chr15	38299547	38322241	SPRED1	Intron
chr15	38322241	38322409	SPRED1	Exon/CDS
chr15	38322409	38324763	SPRED1	Intron
chr15	38324763	38324809	SPRED1	Exon/CDS
chr15	38324809	38339737	SPRED1	Intron
chr15	38339737	38339895	SPRED1	Exon/CDS
chr15	38339895	38349422	SPRED1	Intron
chr15	38349422	38349523	SPRED1	Exon/CDS
chr15	38349523	38351014	SPRED1	Intron
chr15	38351014	38351664	SPRED1	Exon/CDS
chr15	38351664	38357249	SPRED1	Flanking Down
chr5	179805398	179820937	SQSTM1	Flanking Up
chr5	179820937	179821141	SQSTM1	Exon/CDS
chr5	179821141	179822958	SQSTM1	Intron
chr5	179822958	179823053	SQSTM1	Exon/CDS
chr5	179823053	179823858	SQSTM1	Intron
chr5	179823858	179824087	SQSTM1	Exon/CDS
chr5	179824087	179824182	SQSTM1	Intron
chr5	179824182	179824323	SQSTM1	Exon/CDS
chr5	179824323	179825146	SQSTM1	Intron
chr5	179825146	179825226	SQSTM1	Exon/CDS
chr5	179825226	179833032	SQSTM1	Intron
chr5	179833032	179833246	SQSTM1	Exon/CDS
chr5	179833246	179833587	SQSTM1	Intron
chr5	179833587	179833782	SQSTM1	Exon/CDS
chr5	179833782	179836436	SQSTM1	Intron
chr5	179836436	179836593	SQSTM1	Exon/CDS
chr5	179836593	179838078	SQSTM1	Flanking Down
chr4	56466617	56467636	SRP72	Flanking Up
chr4	56467636	56467744	SRP72	Exon/CDS
chr4	56467744	56469653	SRP72	Intron
chr4	56469653	56469773	SRP72	Exon/CDS
chr4	56469773	56471720	SRP72	Intron
chr4	56471720	56471843	SRP72	Exon/CDS
chr4	56471843	56474054	SRP72	Intron
chr4	56474054	56474197	SRP72	Exon/CDS
chr4	56474197	56474280	SRP72	Intron
chr4	56474280	56474391	SRP72	Exon/CDS
chr4	56474391	56476671	SRP72	Intron
chr4	56476671	56476702	SRP72	Exon/CDS
chr4	56476702	56478379	SRP72	Intron
chr4	56478379	56478503	SRP72	Exon/CDS
chr4	56478503	56478592	SRP72	Intron
chr4	56478592	56478649	SRP72	Exon/CDS
chr4	56478649	56483139	SRP72	Intron
chr4	56483139	56483270	SRP72	Exon/CDS
chr4	56483270	56484736	SRP72	Intron
chr4	56484736	56484864	SRP72	Exon/CDS
chr4	56484864	56486325	SRP72	Intron
chr4	56486325	56486397	SRP72	Exon/CDS
chr4	56486397	56487949	SRP72	Intron
chr4	56487949	56488013	SRP72	Exon/CDS
chr4	56488013	56489388	SRP72	Intron
chr4	56489388	56489483	SRP72	Exon/CDS
chr4	56489483	56490333	SRP72	Intron
