gene	chrom	exon_start	exon_end	splice_start	splice_end
LZTR1	22	20982372	20982571	20982364	20982579
LZTR1	22	20983027	20983089	20983019	20983097
LZTR1	22	20985841	20985897	20985833	20985905
LZTR1	22	20987504	20987583	20987496	20987591
LZTR1	22	20988010	20988118	20988002	20988126
LZTR1	22	20988789	20988872	20988781	20988880
LZTR1	22	20989625	20989682	20989617	20989690
LZTR1	22	20990386	20990525	20990378	20990533
LZTR1	22	20991628	20991829	20991620	20991837
LZTR1	22	20992214	20992369	20992206	20992377
LZTR1	22	20992794	20992904	20992786	20992912
LZTR1	22	20993662	20993754	20993654	20993762
LZTR1	22	20993924	20994019	20993916	20994027
LZTR1	22	20994104	20994269	20994096	20994277
LZTR1	22	20994558	20994727	20994550	20994735
LZTR1	22	20994870	20995026	20994862	20995034
LZTR1	22	20995746	20995872	20995738	20995880
LZTR1	22	20995963	20996112	20995955	20996120
LZTR1	22	20996696	20996801	20996688	20996809
LZTR1	22	20996886	20996966	20996878	20996974
LZTR1	22	20997232	20997348	20997224	20997356
MAD2L2	1	11680562	11680601	11680554	11680609
MAD2L2	1	11680353	11680471	11680345	11680479
MAD2L2	1	11677543	11677614	11677535	11677622
MAD2L2	1	11676848	11676948	11676840	11676956
MAD2L2	1	11676046	11676140	11676038	11676148
MAD2L2	1	11675658	11675731	11675650	11675739
MAD2L2	1	11675082	11675174	11675074	11675182
MAD2L2	1	11674775	11674816	11674767	11674824
MAP2K1	15	66387348	66387427	66387340	66387435
MAP2K1	15	66435027	66435237	66435019	66435245
MAP2K1	15	66436746	66436892	66436738	66436900
MAP2K1	15	66443280	66443357	66443272	66443365
MAP2K1	15	66444656	66444707	66444648	66444715
MAP2K1	15	66481755	66481879	66481747	66481887
MAP2K1	15	66484990	66485191	66484982	66485199
MAP2K1	15	66487228	66487292	66487220	66487300
MAP2K1	15	66489215	66489276	66489207	66489284
MAP2K1	15	66489718	66489763	66489710	66489771
MAP2K1	15	66490502	66490615	66490494	66490623
MAP2K2	19	4123784	4123875	4123776	4123883
MAP2K2	19	4117419	4117629	4117411	4117637
MAP2K2	19	4110509	4110655	4110501	4110663
MAP2K2	19	4102376	4102453	4102368	4102461
MAP2K2	19	4101229	4101280	4101221	4101288
MAP2K2	19	4101019	4101143	4101011	4101151
MAP2K2	19	4099201	4099414	4099193	4099422
MAP2K2	19	4097279	4097343	4097271	4097351
MAP2K2	19	4095388	4095449	4095380	4095457
MAP2K2	19	4094453	4094498	4094445	4094506
MAP2K2	19	4090598	4090708	4090590	4090716
MAX	14	65102304	65102339	65102296	65102347
MAX	14	65101546	65101572	65101538	65101580
MAX	14	65093708	65093815	65093700	65093823
MAX	14	65077913	65078036	65077905	65078044
MAX	14	65076476	65076663	65076468	65076671
MBD4	3	129439730	129439833	129439722	129439841
MBD4	3	129437720	129437950	129437712	129437958
MBD4	3	129436461	129437308	129436453	129437316
MBD4	3	129434062	129434136	129434054	129434144
MBD4	3	129433850	129433984	129433842	129433992
MBD4	3	129433098	129433247	129433090	129433255
MBD4	3	129432503	129432606	129432495	129432614
MBD4	3	129431501	129431578	129431493	129431586
MC1R	16	89919259	89920212	89919251	89920220
MECOM	3	169663336	169663372	169663328	169663380
MECOM	3	169381187	169381524	169381179	169381532
MECOM	3	169143698	169143832	169143690	169143840
MECOM	3	169131429	169131531	169131421	169131539
MECOM	3	169127844	169128060	169127836	169128068
MECOM	3	169122580	169122727	169122572	169122735
MECOM	3	169121056	169121209	169121048	169121217
MECOM	3	169115383	169116739	169115375	169116747
MECOM	3	169112787	169112874	169112779	169112882
MECOM	3	169107926	169107952	169107918	169107960
MECOM	3	169102060	169102226	169102052	169102234
MECOM	3	169100885	169100962	169100877	169100970
MECOM	3	169095076	169095245	169095068	169095253
MECOM	3	169092958	169093102	169092950	169093110
MECOM	3	169090000	169090236	169089992	169090244
MECOM	3	169089000	169089183	169088992	169089191
MECOM	3	169084909	169085043	169084901	169085051
MEN1	11	64809665	64810109	64809657	64810117
MEN1	11	64807891	64808099	64807883	64808107
MEN1	11	64807552	64807680	64807544	64807688
MEN1	11	64807179	64807219	64807171	64807227
MEN1	11	64807011	64807098	64807003	64807106
MEN1	11	64806232	64806368	64806224	64806376
MEN1	11	64805635	64805770	64805627	64805778
MEN1	11	64805034	64805198	64805026	64805206
MEN1	11	64804334	64804816	64804326	64804824
MEST	7	130492314	130492339	130492306	130492347
MEST	7	130495368	130495522	130495360	130495530
MEST	7	130497156	130497235	130497148	130497243
MEST	7	130497936	130498013	130497928	130498021
MEST	7	130498139	130498275	130498131	130498283
MEST	7	130498419	130498477	130498411	130498485
MEST	7	130499875	130499915	130499867	130499923
MEST	7	130500462	130500532	130500454	130500540
MEST	7	130500789	130500890	130500781	130500898
MEST	7	130502644	130502720	130502636	130502728
MEST	7	130503933	130503996	130503925	130504004
MEST	7	130504939	130505056	130504931	130505064
MET	7	116699085	116700284	116699077	116700292
MET	7	116731668	116731859	116731660	116731867
MET	7	116739950	116740084	116739942	116740092
MET	7	116740852	116741025	116740844	116741033
MET	7	116755355	116755515	116755347	116755523
MET	7	116757437	116757539	116757429	116757547
MET	7	116757638	116757774	116757630	116757782
MET	7	116758459	116758620	116758451	116758628
MET	7	116759391	116759490	116759383	116759498
MET	7	116763050	116763268	116763042	116763276
MET	7	116769645	116769791	116769637	116769799
MET	7	116771498	116771654	116771490	116771662
MET	7	116771849	116771989	116771841	116771997
MET	7	116774881	116775111	116774873	116775119
MET	7	116777389	116777469	116777381	116777477
MET	7	116778776	116778957	116778768	116778965
MET	7	116781988	116782097	116781980	116782105
MET	7	116783304	116783469	116783296	116783477
MET	7	116795655	116795791	116795647	116795799
MET	7	116795887	116796124	116795879	116796132
MITF	3	69739598	69739701	69739590	69739709
MITF	3	69879134	69879383	69879126	69879391
MITF	3	69937822	69938049	69937814	69938057
MITF	3	69939098	69939181	69939090	69939189
MITF	3	69941236	69941331	69941228	69941339
MITF	3	69949051	69949168	69949043	69949176
MITF	3	69951812	69951886	69951804	69951894
MITF	3	69956455	69956530	69956447	69956538
MITF	3	69959273	69959420	69959265	69959428
MITF	3	69964847	69965248	69964839	69965256
MLH1	3	36993548	36993663	36993540	36993671
MLH1	3	36996619	36996709	36996611	36996717
MLH1	3	37000955	37001053	37000947	37001061
MLH1	3	37004401	37004474	37004393	37004482
MLH1	3	37006991	37007063	37006983	37007071
MLH1	3	37008814	37008905	37008806	37008913
MLH1	3	37011820	37011862	37011812	37011870
MLH1	3	37012011	37012099	37012003	37012107
MLH1	3	37014432	37014544	37014424	37014552
MLH1	3	37017506	37017599	37017498	37017607
MLH1	3	37020310	37020463	37020302	37020471
MLH1	3	37025637	37026007	37025629	37026015
MLH1	3	37028784	37028932	37028776	37028940
MLH1	3	37040186	37040294	37040178	37040302
MLH1	3	37042268	37042331	37042260	37042339
MLH1	3	37047519	37047683	37047511	37047691
MLH1	3	37048517	37048609	37048509	37048617
MLH1	3	37048904	37049017	37048896	37049025
MLH1	3	37050486	37050653	37050478	37050661
MLH3	14	75046376	75049655	75046368	75049663
MLH3	14	75042379	75042477	75042371	75042485
MLH3	14	75041615	75041700	75041607	75041708
MLH3	14	75039911	75040015	75039903	75040023
MLH3	14	75038340	75038412	75038332	75038420
MLH3	14	75033419	75033490	75033411	75033498
MLH3	14	75032068	75032179	75032060	75032187
MLH3	14	75030543	75030702	75030535	75030710
MLH3	14	75022995	75023018	75022987	75023026
MLH3	14	75022814	75022892	75022806	75022900
MLH3	14	75018829	75018980	75018821	75018988
MLH3	14	75017082	75017201	75017074	75017209
MPL	1	43337849	43337927	43337841	43337935
MPL	1	43338099	43338231	43338091	43338239
MPL	1	43338542	43338720	43338534	43338728
MPL	1	43339271	43339569	43339263	43339577
MPL	1	43339964	43340126	43339956	43340134
MPL	1	43340387	43340513	43340379	43340521
MPL	1	43346445	43346629	43346437	43346637
MPL	1	43346792	43346934	43346784	43346942
MPL	1	43348843	43349002	43348835	43349010
MPL	1	43349263	43349359	43349255	43349367
MPL	1	43352216	43352303	43352208	43352311
MPL	1	43352518	43352772	43352510	43352780
MRE11	11	94492782	94492801	94492774	94492809
MRE11	11	94490833	94490965	94490825	94490973
MRE11	11	94485924	94486084	94485916	94486092
MRE11	11	94479674	94479761	94479666	94479769
MRE11	11	94478735	94478876	94478727	94478884
MRE11	11	94476289	94476403	94476281	94476411
MRE11	11	94471574	94471759	94471566	94471767
MRE11	11	94470471	94470642	94470463	94470650
MRE11	11	94467813	94467893	94467805	94467901
MRE11	11	94464113	94464239	94464105	94464247
MRE11	11	94460936	94461036	94460928	94461044
MRE11	11	94459408	94459581	94459400	94459589
MRE11	11	94456276	94456338	94456268	94456346
MRE11	11	94447219	94447438	94447211	94447446
MRE11	11	94445810	94445893	94445802	94445901
MRE11	11	94437177	94437235	94437169	94437243
MRE11	11	94435832	94435899	94435824	94435907
MRE11	11	94429911	94429986	94429903	94429994
MRE11	11	94420125	94420181	94420117	94420189
MSH2	2	47403192	47403402	47403184	47403410
MSH2	2	47408401	47408555	47408393	47408563
MSH2	2	47410094	47410372	47410086	47410380
MSH2	2	47412414	47412560	47412406	47412568
MSH2	2	47414269	47414418	47414261	47414426
MSH2	2	47416296	47416429	47416288	47416437
MSH2	2	47429742	47429941	47429734	47429949
MSH2	2	47445548	47445657	47445540	47445665
MSH2	2	47463031	47463154	47463023	47463162
MSH2	2	47466658	47466808	47466650	47466816
MSH2	2	47470965	47471062	47470957	47471070
MSH2	2	47475025	47475270	47475017	47475278
MSH2	2	47476367	47476571	47476359	47476579
MSH2	2	47478272	47478519	47478264	47478527
MSH2	2	47480696	47480871	47480688	47480879
MSH2	2	47482779	47482949	47482771	47482957
MSH3	5	80654728	80654964	80654720	80654972
MSH3	5	80656411	80656531	80656403	80656539
MSH3	5	80665143	80665363	80665135	80665371
MSH3	5	80670097	80670309	80670089	80670317
MSH3	5	80672244	80672360	80672236	80672368
MSH3	5	80672741	80672858	80672733	80672866
MSH3	5	80674983	80675128	80674975	80675136
MSH3	5	80678927	80679093	80678919	80679101
MSH3	5	80725453	80725565	80725445	80725573
MSH3	5	80728851	80728965	80728843	80728973
MSH3	5	80741464	80741548	80741456	80741556
MSH3	5	80744506	80744615	80744498	80744623
MSH3	5	80761546	80761678	80761538	80761686
MSH3	5	80767933	80768120	80767925	80768128
MSH3	5	80768835	80769003	80768827	80769011
MSH3	5	80775694	80775758	80775686	80775766
MSH3	5	80778720	80778836	80778712	80778844
MSH3	5	80787565	80787672	80787557	80787680
MSH3	5	80792733	80792844	80792725	80792852
MSH3	5	80813584	80813741	80813576	80813749
MSH3	5	80854130	80854316	80854122	80854324
MSH3	5	80864813	80864942	80864805	80864950
MSH3	5	80873116	80873287	80873108	80873295
MSH3	5	80875751	80875862	80875743	80875870
MSH6	2	47783234	47783493	47783226	47783501
MSH6	2	47790927	47791123	47790919	47791131
MSH6	2	47795894	47796063	47795886	47796071
MSH6	2	47798611	47801155	47798603	47801163
MSH6	2	47803420	47803685	47803412	47803693
MSH6	2	47804910	47805027	47804902	47805035
MSH6	2	47805618	47805707	47805610	47805715
MSH6	2	47806204	47806358	47806196	47806366
MSH6	2	47806452	47806651	47806444	47806659
MSH6	2	47806779	47806860	47806771	47806868
MTAP	9	21802749	21802781	21802741	21802789
MTAP	9	21815433	21815519	21815425	21815527
MTAP	9	21816714	21816772	21816706	21816780
MTAP	9	21818035	21818202	21818027	21818210
MTAP	9	21837908	21838010	21837900	21838018
MTAP	9	21854631	21854870	21854623	21854878
MTAP	9	21859303	21859425	21859295	21859433
MTAP	9	21861976	21862014	21861968	21862022
MUTYH	1	45334391	45334505	45334383	45334513
MUTYH	1	45333413	45333561	45333405	45333569
MUTYH	1	45333285	45333324	45333277	45333332
MUTYH	1	45333097	45333170	45333089	45333178
MUTYH	1	45332918	45332959	45332910	45332967
MUTYH	1	45332763	45332834	45332755	45332842
MUTYH	1	45332574	45332687	45332566	45332695
MUTYH	1	45332391	45332488	45332383	45332496
MUTYH	1	45332166	45332310	45332158	45332318
MUTYH	1	45332023	45332086	45332015	45332094
MUTYH	1	45331661	45331849	45331653	45331857
MUTYH	1	45331420	45331556	45331412	45331564
MUTYH	1	45331182	45331334	45331174	45331342
MUTYH	1	45330516	45330557	45330508	45330565
MUTYH	1	45329306	45329437	45329298	45329445
NAF1	4	163166363	163166727	163166355	163166735
NAF1	4	163164217	163164391	163164209	163164399
NAF1	4	163148341	163148434	163148333	163148442
NAF1	4	163145782	163145864	163145774	163145872
NAF1	4	163140223	163140383	163140215	163140391
NAF1	4	163137199	163137250	163137191	163137258
NAF1	4	163133154	163133256	163133146	163133264
NAF1	4	163128897	163129348	163128889	163129356
NAPRT	8	143578093	143578318	143578085	143578326
NAPRT	8	143577816	143577943	143577808	143577951
NAPRT	8	143577657	143577739	143577649	143577747
NAPRT	8	143577269	143577399	143577261	143577407
NAPRT	8	143577062	143577177	143577054	143577185
NAPRT	8	143576646	143576842	143576638	143576850
NAPRT	8	143576432	143576572	143576424	143576580
NAPRT	8	143576078	143576162	143576070	143576170
NAPRT	8	143575622	143575702	143575614	143575710
NAPRT	8	143575423	143575525	143575415	143575533
NAPRT	8	143575191	143575345	143575183	143575353
NAPRT	8	143574986	143575093	143574978	143575101
NAPRT	8	143574838	143574900	143574830	143574908
NBN	8	89984525	89984561	89984517	89984569
NBN	8	89982722	89982855	89982714	89982863
NBN	8	89981375	89981523	89981367	89981531
NBN	8	89980734	89980893	89980726	89980901
NBN	8	89978220	89978323	89978212	89978331
NBN	8	89971173	89971290	89971165	89971298
NBN	8	89970364	89970557	89970356	89970565
NBN	8	89964410	89964507	89964402	89964515
NBN	8	89958725	89958854	89958717	89958862
NBN	8	89955283	89955555	89955275	89955563
NBN	8	89953244	89953691	89953236	89953699
NBN	8	89947824	89947892	89947816	89947900
NBN	8	89946140	89946295	89946132	89946303
NBN	8	89943253	89943366	89943245	89943374
NBN	8	89937026	89937075	89937018	89937083
NBN	8	89935582	89935612	89935574	89935620
NF1	17	31095310	31095369	31095302	31095377
NF1	17	31155983	31156126	31155975	31156134
NF1	17	31159010	31159093	31159002	31159101
NF1	17	31163186	31163376	31163178	31163384
NF1	17	31169891	31169997	31169883	31170005
NF1	17	31181422	31181489	31181414	31181497
NF1	17	31181710	31181785	31181702	31181793
NF1	17	31182508	31182665	31182500	31182673
NF1	17	31200422	31200595	31200414	31200603
NF1	17	31201037	31201159	31201029	31201167
NF1	17	31201411	31201485	31201403	31201493
NF1	17	31206240	31206371	31206232	31206379
NF1	17	31214451	31214585	31214443	31214593
NF1	17	31219005	31219118	31218997	31219126
NF1	17	31221850	31221929	31221842	31221937
NF1	17	31223444	31223567	31223436	31223575
NF1	17	31225095	31225250	31225087	31225258
NF1	17	31226435	31226684	31226427	31226692
NF1	17	31227218	31227291	31227210	31227299
NF1	17	31227523	31227606	31227515	31227614
NF1	17	31229025	31229465	31229017	31229473
NF1	17	31229835	31229974	31229827	31229982
NF1	17	31230260	31230382	31230252	31230390
NF1	17	31230842	31230925	31230834	31230933
NF1	17	31232073	31232189	31232065	31232197
NF1	17	31232700	31232881	31232692	31232889
NF1	17	31233002	31233213	31232994	31233221
NF1	17	31235611	31235772	31235603	31235780
NF1	17	31235918	31236021	31235910	31236029
NF1	17	31248984	31249119	31248976	31249127
NF1	17	31252938	31253000	31252930	31253008
NF1	17	31258344	31258502	31258336	31258510
NF1	17	31259032	31259129	31259024	31259137
NF1	17	31260369	31260515	31260361	31260523
NF1	17	31261711	31261857	31261703	31261865
NF1	17	31265229	31265339	31265221	31265347
NF1	17	31325820	31326252	31325812	31326260
NF1	17	31327499	31327839	31327491	31327847
NF1	17	31330296	31330498	31330288	31330506
NF1	17	31334838	31335031	31334830	31335039
NF1	17	31336333	31336473	31336325	31336481
NF1	17	31336635	31336914	31336627	31336922
NF1	17	31337368	31337582	31337360	31337590
NF1	17	31337819	31337880	31337811	31337888
NF1	17	31338025	31338139	31338017	31338147
NF1	17	31338704	31338805	31338696	31338813
NF1	17	31340505	31340645	31340497	31340653
NF1	17	31343009	31343135	31343001	31343143
NF1	17	31349120	31349251	31349112	31349259
NF1	17	31350183	31350318	31350175	31350326
NF1	17	31352257	31352414	31352249	31352422
NF1	17	31356460	31356582	31356452	31356590
NF1	17	31356960	31357090	31356952	31357098
NF1	17	31357269	31357369	31357261	31357377
NF1	17	31358480	31358622	31358472	31358630
NF1	17	31358969	31359015	31358961	31359023
NF1	17	31360487	31360703	31360479	31360711
NF1	17	31374013	31374155	31374005	31374163
NF2	22	29603999	29604112	29603991	29604120
NF2	22	29636751	29636876	29636743	29636884
NF2	22	29639090	29639212	29639082	29639220
NF2	22	29642202	29642285	29642194	29642293
NF2	22	29654657	29654725	29654649	29654733
NF2	22	29655594	29655676	29655586	29655684
NF2	22	29658189	29658264	29658181	29658272
NF2	22	29661205	29661339	29661197	29661347
NF2	22	29664990	29665064	29664982	29665072
NF2	22	29668333	29668446	29668325	29668454
NF2	22	29671826	29671948	29671818	29671956
NF2	22	29673269	29673486	29673261	29673494
NF2	22	29674836	29674941	29674828	29674949
NF2	22	29678196	29678323	29678188	29678331
NF2	22	29681439	29681601	29681431	29681609
NF2	22	29694752	29694802	29694744	29694810
NHP2	5	178153658	178153817	178153650	178153825
NHP2	5	178153491	178153560	178153483	178153568
NHP2	5	178150888	178150993	178150880	178151001
NHP2	5	178149713	178149838	178149705	178149846
NLRP2	19	54970016	54970295	54970008	54970303
NLRP2	19	54974500	54974544	54974492	54974552
NLRP2	19	54977752	54977823	54977744	54977831
NLRP2	19	54981617	54981682	54981609	54981690
NLRP2	19	54982162	54983728	54982154	54983736
NLRP2	19	54985047	54985217	54985039	54985225
NLRP2	19	54986151	54986315	54986143	54986323
NLRP2	19	54990022	54990192	54990014	54990200
NLRP2	19	54990502	54990672	54990494	54990680
NLRP2	19	54994269	54994439	54994261	54994447
NLRP2	19	54997317	54997487	54997309	54997495
NLRP2	19	55000760	55000898	55000752	55000906
NLRP5	19	56003807	56004095	56003799	56004103
NLRP5	19	56008788	56008853	56008780	56008861
NLRP5	19	56015742	56015798	56015734	56015806
NLRP5	19	56019342	56019398	56019334	56019406
NLRP5	19	56020375	56020431	56020367	56020439
NLRP5	19	56026913	56028509	56026905	56028517
NLRP5	19	56032611	56032781	56032603	56032789
NLRP5	19	56033542	56033709	56033534	56033717
NLRP5	19	56038025	56038195	56038017	56038203
NLRP5	19	56040922	56041092	56040914	56041100
NLRP5	19	56050418	56050588	56050410	56050596
NLRP5	19	56053638	56053808	56053630	56053816
NLRP5	19	56058240	56058410	56058232	56058418
NLRP5	19	56061396	56061528	56061388	56061536
NLRP7	19	54941435	54941711	54941427	54941719
NLRP7	19	54940931	54941005	54940923	54941013
NLRP7	19	54938888	54940466	54938880	54940474
NLRP7	19	54938044	54938241	54938036	54938249
NLRP7	19	54936261	54936431	54936253	54936439
NLRP7	19	54934489	54934659	54934481	54934667
NLRP7	19	54933569	54933739	54933561	54933747
NLRP7	19	54930499	54930666	54930491	54930674
NLRP7	19	54927605	54927775	54927597	54927783
NLRP7	19	54923740	54923872	54923732	54923880
NOP10	15	34343020	34343073	34343012	34343081
NOP10	15	34341968	34342108	34341960	34342116
NPM1	5	171387949	171388006	171387941	171388014
NPM1	5	171390051	171390130	171390043	171390138
NPM1	5	171391305	171391424	171391297	171391432
NPM1	5	171391706	171391799	171391698	171391807
NPM1	5	171392710	171392816	171392702	171392824
NPM1	5	171392914	171392978	171392906	171392986
NPM1	5	171400153	171400210	171400145	171400218
NPM1	5	171400839	171400925	171400831	171400933
NPM1	5	171405302	171405403	171405294	171405411
NPM1	5	171407700	171407774	171407692	171407782
NPM1	5	171410527	171410565	171410519	171410573
NRAS	1	114716050	114716160	114716042	114716168
NRAS	1	114713800	114713978	114713792	114713986
NRAS	1	114709569	114709728	114709561	114709736
NRAS	1	114708535	114708654	114708527	114708662
NSD1	5	177135104	177136030	177135096	177136038
NSD1	5	177191884	177192019	177191876	177192027
NSD1	5	177204120	177204292	177204112	177204300
NSD1	5	177209636	177212195	177209628	177212203
NSD1	5	177235821	177235945	177235813	177235953
NSD1	5	177238237	177238507	177238229	177238515
NSD1	5	177239756	177239865	177239748	177239873
NSD1	5	177244195	177244270	177244187	177244278
NSD1	5	177246678	177246796	177246670	177246804
NSD1	5	177248181	177248324	177248173	177248332
NSD1	5	177251730	177251853	177251722	177251861
NSD1	5	177256951	177257151	177256943	177257159
NSD1	5	177259989	177260168	177259981	177260176
NSD1	5	177267562	177267718	177267554	177267726
NSD1	5	177269602	177269807	177269594	177269815
NSD1	5	177273672	177273784	177273664	177273792
NSD1	5	177280565	177280834	177280557	177280842
NSD1	5	177282465	177282581	177282457	177282589
NSD1	5	177283787	177283928	177283779	177283936
NSD1	5	177288819	177288925	177288811	177288933
NSD1	5	177291954	177292158	177291946	177292166
NSD1	5	177293832	177295459	177293824	177295467
NTHL1	16	2047709	2047823	2047701	2047831
NTHL1	16	2046128	2046366	2046120	2046374
NTHL1	16	2044630	2044800	2044622	2044808
NTHL1	16	2043567	2043726	2043559	2043734
NTHL1	16	2040133	2040238	2040125	2040246
NTHL1	16	2039924	2040047	2039916	2040055
PADI6	1	17372246	17372361	17372238	17372369
PADI6	1	17373056	17373233	17373048	17373241
PADI6	1	17375427	17375499	17375419	17375507
PADI6	1	17379920	17379987	17379912	17379995
PADI6	1	17381047	17381164	17381039	17381172
PADI6	1	17381967	17382092	17381959	17382100
PADI6	1	17388381	17388559	17388373	17388567
PADI6	1	17388777	17388880	17388769	17388888
PADI6	1	17392114	17392225	17392106	17392233
PADI6	1	17393975	17394082	17393967	17394090
PADI6	1	17394300	17394454	17394292	17394462
PADI6	1	17394951	17395107	17394943	17395115
PADI6	1	17395540	17395663	17395532	17395671
PADI6	1	17397071	17397141	17397063	17397149
PADI6	1	17398686	17398847	17398678	17398855
PADI6	1	17401205	17401438	17401197	17401446
PALB2	16	23641110	23641157	23641102	23641165
PALB2	16	23638070	23638129	23638062	23638137
PALB2	16	23637850	23637952	23637842	23637960
PALB2	16	23634862	23636334	23634854	23636342
PALB2	16	23629640	23630469	23629632	23630477
PALB2	16	23629204	23629275	23629196	23629283
PALB2	16	23626236	23626397	23626228	23626405
PALB2	16	23624009	23624094	23624001	23624102
PALB2	16	23622969	23623130	23622961	23623138
PALB2	16	23621362	23621478	23621354	23621486
PALB2	16	23614004	23614091	23613996	23614099
PALB2	16	23607864	23608012	23607856	23608020
PALB2	16	23603459	23603669	23603451	23603677
PALLD	4	168511505	168512412	168511497	168512420
PALLD	4	168668190	168668368	168668182	168668376
PALLD	4	168681332	168681398	168681324	168681406
PALLD	4	168682998	168683103	168682990	168683111
PALLD	4	168685485	168685559	168685477	168685567
PALLD	4	168690603	168690744	168690595	168690752
PALLD	4	168691269	168691292	168691261	168691300
PALLD	4	168709028	168709147	168709020	168709155
PALLD	4	168711581	168711923	168711573	168711931
PALLD	4	168890922	168891057	168890914	168891065
PALLD	4	168894579	168894677	168894571	168894685
PALLD	4	168896549	168896599	168896541	168896607
PALLD	4	168898493	168898714	168898485	168898722
PALLD	4	168903757	168903906	168903749	168903914
PALLD	4	168913927	168914021	168913919	168914029
PALLD	4	168915895	168916027	168915887	168916035
PALLD	4	168921534	168921741	168921526	168921749
PALLD	4	168924255	168924420	168924247	168924428
PALLD	4	168924945	168925078	168924937	168925086
PALLD	4	168925233	168925246	168925225	168925254
PARN	16	14630107	14630125	14630099	14630133
PARN	16	14629597	14629674	14629589	14629682
PARN	16	14628172	14628251	14628164	14628259
PARN	16	14627269	14627336	14627261	14627344
PARN	16	14627106	14627187	14627098	14627195
PARN	16	14617590	14617650	14617582	14617658
PARN	16	14610644	14610809	14610636	14610817
PARN	16	14609058	14609123	14609050	14609131
PARN	16	14608281	14608319	14608273	14608327
PARN	16	14606484	14606526	14606476	14606534
PARN	16	14604146	14604226	14604138	14604234
PARN	16	14599904	14599960	14599896	14599968
PARN	16	14593301	14593378	14593293	14593386
PARN	16	14586318	14586361	14586310	14586369
PARN	16	14584749	14584791	14584741	14584799
PARN	16	14584347	14584422	14584339	14584430
PARN	16	14582181	14582291	14582173	14582299
PARN	16	14580874	14580943	14580866	14580951
PARN	16	14555654	14555709	14555646	14555717
PARN	16	14554065	14554151	14554057	14554159
PARN	16	14552021	14552095	14552013	14552103
PARN	16	14482638	14482827	14482630	14482835
PARN	16	14446888	14447081	14446880	14447089
PARN	16	14436717	14436772	14436709	14436780
PAX5	9	37033986	37034031	37033978	37034039
PAX5	9	37020636	37020801	37020628	37020809
PAX5	9	37014997	37015194	37014989	37015202
PAX5	9	37006473	37006537	37006465	37006545
PAX5	9	37002648	37002776	37002640	37002784
PAX5	9	36966549	36966724	36966541	36966732
PAX5	9	36923355	36923484	36923347	36923492
PAX5	9	36882004	36882105	36881996	36882113
PAX5	9	36846843	36846929	36846835	36846937
PAX5	9	36840560	36840636	36840552	36840644
PAX6	11	31806402	31806411	31806394	31806419
PAX6	11	31802704	31802834	31802696	31802842
PAX6	11	31801871	31801912	31801863	31801920
PAX6	11	31801561	31801776	31801553	31801784
PAX6	11	31800691	31800856	31800683	31800864
PAX6	11	31794630	31794788	31794622	31794796
PAX6	11	31794032	31794114	31794024	31794122
PAX6	11	31793652	31793802	31793644	31793810
PAX6	11	31793438	31793553	31793430	31793561
PAX6	11	31790710	31790860	31790702	31790868
PAX6	11	31789934	31790019	31789926	31790027
PDGFRA	4	54258769	54258817	54258761	54258825
PDGFRA	4	54261095	54261412	54261087	54261420
PDGFRA	4	54263667	54263927	54263659	54263935
PDGFRA	4	54264919	54265049	54264911	54265057
PDGFRA	4	54267289	54267460	54267281	54267468
PDGFRA	4	54267552	54267741	54267544	54267749
PDGFRA	4	54270633	54270748	54270625	54270756
PDGFRA	4	54272394	54272520	54272386	54272528
PDGFRA	4	54273537	54273730	54273529	54273738
PDGFRA	4	54274531	54274625	54274523	54274633
PDGFRA	4	54274841	54274973	54274833	54274981
PDGFRA	4	54277388	54277492	54277380	54277500
PDGFRA	4	54277896	54278006	54277888	54278014
PDGFRA	4	54278362	54278515	54278354	54278523
PDGFRA	4	54280316	54280482	54280308	54280490
PDGFRA	4	54285371	54285486	54285363	54285494
PDGFRA	4	54285841	54285963	54285833	54285971
PDGFRA	4	54287430	54287541	54287422	54287549
PDGFRA	4	54288799	54288898	54288791	54288906
PDGFRA	4	54289009	54289114	54289001	54289122
PDGFRA	4	54290313	54290554	54290305	54290562
PDGFRA	4	54295125	54295272	54295117	54295280
PDGFRB	5	150137008	150137047	150137000	150137055
PDGFRB	5	150135555	150135878	150135547	150135886
PDGFRB	5	150134750	150135016	150134742	150135024
PDGFRB	5	150133881	150134008	150133873	150134016
PDGFRB	5	150133586	150133760	150133578	150133768
PDGFRB	5	150132750	150132942	150132742	150132950
PDGFRB	5	150131979	150132094	150131971	150132102
PDGFRB	5	150130539	150130662	150130531	150130670
PDGFRB	5	150129757	150129968	150129749	150129976
PDGFRB	5	150126520	150126614	150126512	150126622
PDGFRB	5	150125445	150125577	150125437	150125585
PDGFRB	5	150124727	150124831	150124719	150124839
PDGFRB	5	150124250	150124360	150124242	150124368
PDGFRB	5	150123042	150123201	150123034	150123209
PDGFRB	5	150121880	150122040	150121872	150122048
PDGFRB	5	150121204	150121322	150121196	150121330
PDGFRB	5	150120888	150121010	150120880	150121018
PDGFRB	5	150120012	150120123	150120004	150120131
PDGFRB	5	150119467	150119566	150119459	150119574
PDGFRB	5	150118747	150118852	150118739	150118860
PDGFRB	5	150117618	150117850	150117610	150117858
PDGFRB	5	150115763	150115946	150115755	150115954
PHOX2B	4	41748370	41748610	41748362	41748618
PHOX2B	4	41747349	41747536	41747341	41747544
PHOX2B	4	41745807	41746322	41745799	41746330
